"","X1","X2","X3","X4","X5","X6","X7","X8","X9","year"
"51","50.","11","Rachel DaDamio","","4:51.15","MI","Birmingham Seaholm","May 31","MHSAA LP Division 1 Finals",2014
"52","51.","9","Camille Davre","","4:51.27","WI","Whitefish Bay","Jun 07","WIAA Division 1 State Championships Day 2",2014
"53","52.","10","Paige Hofstad","","4:51.33PR","TX","New Braunfels","Apr 26","UIL 5A Region IV - Finals",2014
"54","53.","10","Grace Dwyer","","4:51.38PR","NJ","Hamilton North - Nottingham","May 31","NJSIAA Group 3 Championships",2014
"55","54.","11","Karrigan Smith","","4:51.53PR","MI","St. Johns","May 31","MHSAA LP Division 2 Finals",2014
"56","55.","12","Emily Harding","","4:51.61PR","FL","Sarasota","May 03","FHSAA 3A State Championships",2014
"57","56.","9","Taylor Nicholson","","4:51.88","IN","Avon","Jun 06","IHSAA Girls State Championships",2014
"58","57.","10","Kendall Derry","","4:52.00PR","CA","Bella Vista","Jun 06","CIF State Championship Prelims",2014
"59","58.","12","Natalie Schudrowitz","","4:52.05PR","WI","Wauwatosa East","Jun 07","WIAA Division 1 State Championships Day 2",2014
"60","59.","10","Julia Guerra","","4:52.12","NJ","Indian Hills","May 31","NJSIAA Group 3 Championships",2014
"61","60.","12","Greta Lindsley","","4:52.28PR","PA","Penn Manor","May 23","PIAA State Championships",2014
"62","61.","11","Marissa Williams","","4:52.32","CA","Palisades Charter","Jun 06","CIF State Championship Prelims",2014
"63","62.","10","Christina Rancan","","4:52.70","NJ","West Windsor-Plainsboro South","May 31","NJSIAA Group 4 Championships",2014
"64","63.","12","Sydney Badger","","4:52.76PR","NV","Centennial (NV)","Mar 22","Chandler Rotary Elite Session",2014
"65","64.","12","Elizabeth Flatley","","4:52.77PR","WI","Brookfield Central","Jun 07","WIAA Division 1 State Championships Day 2",2014
"66","65.","12","Kaelyn Heinicke","","4:52.80PR","PA","Council Rock North","May 23","PIAA State Championships",2014
"67","66.","11","Gabrielle Richichi","","4:52.90PR","CT","New Fairfield","May 27","SWC Outdoor TF Championship",2014
"68","67.","10","Kelly Bernd","","4:53.05","CA","Canyon Crest Academy","Jun 06","CIF State Championship Prelims",2014
"69","68.","12","Veronica Lyle","","4:53.08PR","AL","Hewitt-Trussville","May 03","AHSAA 6A State Championships",2014
"70","69.","12","Hannah Christen","","4:53.30PR","VA","Lake Braddock Secondary","May 29","VHSL Group 6A North Region Championship",2014
"71","70.","11","Taylor Vernot","","4:53.34PR","OH","Wauseon","Jun 07","OHSAA Division 2 State Championship Day 2",2014
"72","71.","10","Brooke Starn","","4:53.36","CA","Monte Vista","Jun 07","CIF State Championship Finals",2014
"73","","10","Megan Hasz","","4:53.36PR","MN","Jefferson - Alexandria","Jun 07","MN State A and AA Finals",2014
"74","73.","11","Lauren Ellsworth","","4:53.43PR","AZ","Highland","Mar 22","Chandler Rotary Elite Session",2014
"75","74.","10","Emma Rudman","","4:53.46PR","FL","Fort Walton Beach","May 03","FHSAA 3A State Championships",2014
"76","75.","10","Mady Clahane","","4:53.52","PA","Cumberland Valley","May 10","Mid-Penn Championships",2014
"77","76.","11","Sarah Kanney","","4:53.66PR","OH","Coldwater","Jun 07","OHSAA Division 2 State Championship Day 2",2014
"78","77.","11","Ryen Frazier","","4:53.71","NC","Ravenscroft","Apr 19","Bojangles Apex Relays",2014
"79","78.","9","Gabriella Karas","","4:53.73","KY","Martha Layne Collins","May 24","KHSAA Class 2A State Championship",2014
"80","79.","10","Valerie Wierenga","","4:53.75PR","MI","Grandville","May 31","MHSAA LP Division 1 Finals",2014
"81","80.","12","Lauren Perry","","4:53.81PR","WA","Richland","May 31","4A, 3A & 2A State Championships",2014
"82","81.","10","Bethany Hasz","","4:53.83PR","MN","Jefferson - Alexandria","Jun 07","MN State A and AA Finals",2014
"83","82.","12","Megan O'Neil","","4:53.92","MI","Remus Chippewa Hills","May 31","MHSAA LP Division 2 Finals",2014
"84","83.","10","Mary Grace Strozier","","4:53.94PR","AL","Pelham","May 03","AHSAA 6A State Championships",2014
"85","84.","11","Marissa Sheva","","4:53.97","PA","Pennridge","May 17","PIAA District 1 AAA Championship",2014
"86","85.","9","Sophia Cantine","","4:54.01","WA","Lakeside (Seattle)","May 16","Metro Championships Day 2",2014
"87","86.","12","Kaitlin Rodriguez","","4:54.06PR","TX","Canyon","May 10","UIL 4A State Championships",2014
"88","87.","12","Sarah Mattison","","4:54.12PR","CT","Simsbury","Jun 09","CIAC State Open Championship",2014
"89","88.","12","Veronica Yamane","","4:54.13PR","CA","Arcadia","May 30","CIF-SS Masters Meet",2014
"90","89.","11","shannon Murdock","","4:54.14PR","NH","Exeter","Jun 14","New England HS Championships",2014
"91","90.","11","Lucy Biles","","4:54.16PR","UT","Herriman","Mar 28","Pine View Invitational",2014
"92","91.","12","Elizabeth Chikotas","","4:54.25PR","PA","Saucon Valley","May 23","PIAA State Championships",2014
"93","92.","11","Brighie Leach","","4:54.27","CA","Campolindo","May 31","NCS Meet of Champions Finals",2014
"94","93.","12","Corinne Myers","","4:54.36PR","NJ","Westwood Regional","May 31","NJSIAA Group 2 Championships",2014
"95","94.","12","Rachel Walny","","4:54.42PR","MI","Clinton Township Chippewa Valley","May 31","MHSAA LP Division 1 Finals",2014
"96","95.","12","Julia Maxwell","","4:54.48PR","CA","Branson","May 10","MCAL Championship",2014
"97","96.","10","Chloe Hansel","","4:54.50PR","CA","Las Lomas","May 24","NCS TriValley Championships",2014
"98","97.","12","Kali Dent","","4:54.51PR","MI","H.H. Dow","May 31","MHSAA LP Division 1 Finals",2014
"99","98.","12","Ellie Leonard","","4:54.54","MI","Jenison","May 31","MHSAA LP Division 1 Finals",2014
"100","99.","11","Emily Hamlin","","4:54.56PR","ID","Boise","Apr 25","YMCA Invitational",2014
"101","100.","10","Megan McCandless","","4:54.78","CA","Granada","May 31","NCS Meet of Champions Finals",2014
"102","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)",NA,2014
"103","","","Athlete","","Mark","ST","Team","Date","Meet",2014
"104","101.","11","Ann Campbell","","4:54.78PR","MO","St. Teresa's Academy","May 31","MSHSAA Class 4 State Championships",2014
"105","102.","12","Annie Heffernan","","4:54.96","OH","St Ursula Academy (Cincinnati)","May 30","OHSAA DI Region 4 - Dayton",2014
"106","103.","10","Andra Lehotay","","4:55.04PR","OH","Sandy Valley","Jun 07","OHSAA Division 2 State Championship Day 2",2014
"107","104.","11","Hannah Parker","","4:55.05PR","NH","Coe-Brown Northwood Academy","May 31","NHIAA Division II State Championships",2014
"108","105.","12","Evelyn Chavez","","4:55.15PR","TX","New Caney Porter","May 10","UIL 4A State Championships",2014
"109","106.","12","Sarah Scott","","4:55.16PR","TX","Wylie East","Mar 29","87th Clyde Littlefield Texas Relays",2014
"110","107.","10","Nora May McSorley","","4:55.22PR","NJ","Randolph","May 31","NJSIAA Group 4 Championships",2014
"111","","12","Lauren Brasure","","4:55.22PR","MI","Rockford","May 31","MHSAA LP Division 1 Finals",2014
"112","109.","10","Lindsey Rudden","","4:55.28PR","MI","Marquette","May 31","MHSAA UP Division 1 Finals",2014
"113","110.","12","Jill Whitman","","4:55.32PR","MO","Cor Jesu Academy","May 31","MSHSAA Class 4 State Championships",2014
"114","","10","Dominique Clairmonte","","4:55.32","OH","Lexington","Jun 07","OHSAA Division 2 State Championship Day 2",2014
"115","112.","12","Haley Mahn","","4:55.34PR","NJ","Hopewell Valley Central","May 10","Mercer County Championship",2014
"116","113.","11","Andrea Masterson","","4:55.38PR","WA","Lakeside (Seattle)","May 31","4A, 3A & 2A State Championships",2014
"117","114.","12","Ashlyn Rambo","","4:55.39PR","CA","Mater Dei","Mar 28","Orange Lutheran vs Mater Dei",2014
"118","115.","11","Sabrina Janes","","4:55.44","CA","Saugus","Mar 15","Great Oak Distance Invitational",2014
"119","116.","11","Rachel Nichwitz","","4:55.48PR","IN","Hamilton Southeastern","Jun 06","IHSAA Girls State Championships",2014
"120","117.","12","Jessica Parker","","4:55.54PR","WI","Neenah","Jun 07","WIAA Division 1 State Championships Day 2",2014
"121","118.","10","Katherine Wasserman","","4:55.58PR","NJ","Spotswood","Jun 04","NJSIAA Meet of Champions",2014
"122","119.","11","Annie Fuller","","4:55.64","MI","Manistee","May 31","MHSAA LP Division 3 Finals",2014
"123","120.","11","Anna Rohrer","","4:55.66","IN","Mishawaka","May 27","IHSAA Girls Regional (Warsaw)",2014
"124","","11","Julia Sienski","","4:55.66","CA","Edison (HB)","May 24","CIF-SS Division 1 Finals",2014
"125","122.","11","Rebecca Jacobson","","4:55.70PR","TX","Lewisville Flower Mound","Mar 29","87th Clyde Littlefield Texas Relays",2014
"126","123.","12","Clare Peabody","","4:55.72","CA","Aptos","May 30","CCS Finals",2014
"127","124.","12","Liz Wellman","","4:55.77PR","NJ","Randolph","May 13","Morris County Championship",2014
"128","125.","11","Eve Glasergreen","","4:55.96","NJ","North Hunterdon","May 31","NJSIAA Group 4 Championships",2014
"129","126.","12","Beth Shenck","","4:56.04PR","PA","Avonworth / Northgate","May 15","PIAA District 7 AA Championships",2014
"130","127.","9","Talley Hill","","4:56.10PR","CA","Arroyo Grande","May 24","CIF-SS Division 2 Finals",2014
"131","128.","10","Mikayla Pivec","","4:56.14","WA","Lynnwood","May 31","4A, 3A & 2A State Championships",2014
"132","129.","10","Christina Aragon","","4:56.16","MT","Billings Senior","May 31","MHSA Class AA State Championship",2014
"133","130.","10","Isabelle Olive","","4:56.19","WA","Garfield","May 31","4A, 3A & 2A State Championships",2014
"134","131.","11","Alexandria Cruz","","4:56.21","TX","Edinburg","Apr 17","UIL 5A District 29 & 30 Area Meet",2014
"135","132.","10","Sierra Castaneda","","4:56.22","NJ","West Morris Central","May 31","NJSIAA Group 3 Championships",2014
"136","133.","12","Melissa Eisele","","4:56.23PR","CA","San Clemente","Mar 22","Triton-Asics Invitational (San Clemente)",2014
"137","134.","12","Natalie Holder","","4:56.24PR","PA","Chambersburg Area","May 23","PIAA State Championships",2014
"138","135.","12","Natalie Rathjen","","4:56.32PR","TX","Dallas Highland Park","May 10","UIL 4A State Championships",2014
"139","136.","12","Anna French","","4:56.33PR","MN","Wayzata","Apr 25","Hamline Elite Meet",2014
"140","137.","12","Sarah Angell","","4:56.41PR","VA","Washington-Lee","Jun 07","VHSL Group 5A/6A State Outdoor Championship Day 2",2014
"141","138.","11","Jenna Farmer","","4:56.49PR","PA","Lewisburg Area","May 23","PIAA State Championships",2014
"142","139.","10","Candela Fernandez","","4:56.50PR","CA","Burbank","May 30","CIF-SS Masters Meet",2014
"143","140.","12","Shaelyn Sorensen","","4:56.52PR","MN","Tartan","May 29","Section 4AA Championship Day 2",2014
"144","141.","12","Emily Castanias","","4:56.59PR","MN","Chanhassen","May 22","Missota Conference Finals",2014
"145","142.","11","Amy Davis","","4:56.63","WI","Madison Edgewood","Jun 07","WIAA Division 2 State Championships Day 2",2014
"146","143.","11","Jenna Truedson","","4:56.65PR","MN","Bemidji","Apr 25","Hamline Elite Meet",2014
"147","144.","11","Brenna Peloquin","","4:56.67","WA","Gig Harbor","May 31","4A, 3A & 2A State Championships",2014
"148","145.","12","Julia DeSpirito","","4:56.81PR","NJ","Shawnee","May 31","NJSIAA Group 4 Championships",2014
"149","146.","11","Dierdre Casey","","4:56.84","NJ","West Windsor-Plainsboro South","May 31","NJSIAA Group 4 Championships",2014
"150","147.","9","Kyra Hunsberger","","4:56.93PR","NV","Reno","May 03","Sacramento Meet of Champions",2014
"151","148.","11","Meggan Grams","","4:56.94","MD","Boonsboro","May 24","MPSSAA 2A State Championships Day 2",2014
"152","","11","Lauren Van Vlierbergen","","4:56.94","IL","Algonquin (Jacobs)","Apr 17","Gus Scott Invitation",2014
"153","150.","12","Elianna Shwayder","","4:56.97PR","MI","Saline","May 27","Larry Steeb Memorial Meet of Champions",2014
"154","151.","10","Gillian Meeks","","4:56.98","CA","Henry M. Gunn","May 30","CCS Finals",2014
"155","152.","10","Aubrey Roberts","","4:57.02","WI","Eau Claire Memorial","Jun 07","WIAA Division 1 State Championships Day 2",2014
"156","153.","12","Meghan Verner-Crist","","4:57.10PR","RI","Barrington","Jun 14","New England HS Championships",2014
"157","","10","Lexa Barrott","","4:57.1h","MI","Northville","May 16","MHSAA Regional 7-1 @ Highland-Milford",2014
"158","155.","12","Dana Klein","","4:57.11PR","NJ","Gill St. Bernard's","May 24","NJSIAA Non-Public B South Sectionals",2014
"159","156.","10","Blair Ramsey","","4:57.12","NC","Grimsley","Apr 19","Bojangles Apex Relays",2014
"160","","11","Samantha Ortega","","4:57.12","CA","Saugus","Mar 15","Great Oak Distance Invitational",2014
"161","158.","12","Celine Mazzi","","4:57.23PR","NJ","Delsea Regional","May 31","NJSIAA Group 3 Championships",2014
"162","159.","10","Lauren Sapone","","4:57.26PR","NJ","Red Bank Regional","May 31","NJSIAA Group 3 Championships",2014
"163","","12","Danielle Leavitt","","4:57.26PR","NJ","Lacey Township","May 09","Ocean County Championship",2014
"164","161.","11","Jordyn Colter","","4:57.27","CO","Cherry Creek","May 17","CHSAA 5A State Championships",2014
"165","162.","12","Samantha McKinnon","","4:57.36PR","ID","Mountain View (ID)","May 16","IHSAA 5A State Championship",2014
"166","","12","Stephanie Bitcon","","4:57.36PR","NJ","Wayne Hills","May 13","Passaic CountyChampionship",2014
"167","","9","Lauren Gregory","","4:57.36","CO","Fort Collins","May 17","CHSAA 5A State Championships",2014
"168","165.","12","Gina Alm","","4:57.42PR","PA","Hampton","May 15","PIAA District 7 AAA Championships",2014
"169","166.","12","Sofia Kane","","4:57.49","WA","Olympia","May 31","4A, 3A & 2A State Championships",2014
"170","167.","12","Alexandra Hernandez","","4:57.50PR","CA","Livermore","May 31","NCS Meet of Champions Finals",2014
"171","","11","Hannah Benoit-Bucher","","4:57.50","CA","Buchanan","May 24","Central Section Masters Championship",2014
"172","169.","12","Lauren LaRocco","","4:57.51PR","CA","St Francis","May 23","Sac Joaquin Section Div I Finals",2014
"173","170.","11","Malia Ellington","","4:57.63","NC","Community School of Davidson","Apr 19","Bojangles Apex Relays",2014
"174","171.","10","Stephanie Ortega","","4:57.64","CA","Segerstrom","May 30","CIF-SS Masters Meet",2014
"175","172.","11","Chelsea Smith","","4:57.72PR","NJ","Toms River South","May 31","NJSIAA Group 3 Championships",2014
"176","","12","Maddy Nikkel","","4:57.72PR","CA","Buchanan","May 08","T.R.A.C. Championships",2014
"177","174.","11","Jennifer Fleming","","4:57.73PR","VA","Blacksburg","May 03","Dogwood Invitational",2014
"178","175.","10","Kelly O'Brien","","4:57.79","IL","Palatine","May 09","MSL Girls Championships",2014
"179","176.","12","Alex Berends","","4:57.81PR","MI","Hudsonville","May 31","MHSAA LP Division 1 Finals",2014
"180","177.","11","Miranda Kennedy","","4:57.85PR","CA","Buchanan","May 24","Central Section Masters Championship",2014
"181","178.","10","Abby Gray","","4:57.86","TX","SA Alamo Heights","May 10","UIL 4A State Championships",2014
"182","179.","10","Morgan Florsheim","","4:57.97PR","WI","Shorewood","Jun 07","WIAA Division 2 State Championships Day 2",2014
"183","180.","11","Josie Woosley","","4:58.09PR","OH","Watkins Memorial","May 24","OHSAA DI Central District 2 Championship",2014
"184","181.","11","Gabrielle Rinne","","4:58.12","CA","Tahoe-Truckee","Apr 25","West Valley Invitational",2014
"185","","10","Sydney Tullai","","4:58.12PR","CA","Ayala","May 30","CIF-SS Masters Meet",2014
"186","183.","12","Alyssa Brehler","","4:58.13PR","CT","Griswold","Jun 14","New England HS Championships",2014
"187","184.","12","Bridget Flynn","","4:58.17PR","NJ","Ocean City","May 24","NJSIAA South Group 3 Sectionals",2014
"188","185.","10","Megan Mooney","","4:58.18","CO","Horizon","May 17","CHSAA 5A State Championships",2014
"189","186.","12","Christina Santiago","","4:58.21","IL","Mt. Prospect (Prospect)","May 09","MSL Girls Championships",2014
"190","187.","11","Haley Harris","","4:58.30","IN","Carmel","May 09","Hamilton County Meet",2014
"191","188.","10","Morgin Coonfield","","4:58.33","CA","McKinleyville","Apr 30","HDN League Meet 4 - Del Norte",2014
"192","189.","9","Julia Heymach","","4:58.36PR","TX","Manvel","May 10","UIL 5A State Championships",2014
"193","190.","12","Kinsey Harmon","","4:58.38PR","WI","Berlin","Jun 07","WIAA Division 2 State Championships Day 2",2014
"194","191.","12","Sarah Baxter","","4:58.41","CA","Simi Valley","Mar 20","Simi Valley vs. Thousand Oaks",2014
"195","192.","12","Gillian McIlroy","","4:58.43PR","NJ","Summit","May 31","NJSIAA Group 2 Championships",2014
"196","193.","12","Laura Hergenrother","","4:58.51PR","CT","Ridgefield","Jun 09","CIAC State Open Championship",2014
"197","194.","12","Jennifer Celis","","4:58.55PR","CO","Hotchkiss","May 17","CHSAA 2A State Championships",2014
"198","195.","12","Tara Connelly","","4:58.56PR","NJ","St John Vianney","May 24","NJSIAA Non-Public A South Sectionals",2014
"199","196.","12","Simone Counts","","4:58.62PR","NJ","West Windsor-Plainsboro North","May 15","Holmdel Twilight Series - Royal Rumble",2014
"200","197.","11","Safiya-Hana Belbina","","4:58.66PR","TX","Lewisville Flower Mound","May 10","UIL 5A State Championships",2014
"201","","11","Amber Way","","4:58.66PR","MI","Charlevoix","May 16","MHSAA Regional 30-3 @ East Jordan",2014
"202","199.","11","Alexis Fuller","","4:58.69","WA","Union","May 23","WCD 4A Meet Day 1",2014
"203","200.","12","Rachel Reddy","","4:58.73PR","AL","Mountain Brook","May 03","AHSAA 6A State Championships",2014
"204","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)","View Next Page 
                    (Total stats: 40,409)",NA,2014
"205","","","Athlete","","Mark","ST","Team","Date","Meet",2014
"206","201.","12","Abby Hostetler","","4:58.73","IN","Fremont","Jun 06","IHSAA Girls State Championships",2014
"207","202.","12","Megan Ryan","","4:58.75PR","UT","Mountain View","May 17","UHSAA 4A State Championship",2014
"208","203.","10","Mia Jerman","","4:58.77","MO","Ste. Genevieve","May 30","MSHSAA Class 3 State Championships",2014
"209","204.","12","Caroline Hardin","","4:58.79PR","MT","Bozeman","May 31","MHSA Class AA State Championship",2014
"210","205.","10","Maegan Doody","","4:58.80","NH","Oyster River","May 31","NHIAA Division II State Championships",2014
"211","206.","11","Betsy Arlt","","4:58.83PR","WA","Eastmont","May 31","4A, 3A & 2A State Championships",2014
"212","207.","12","Annika Halvorson","","4:58.84PR","MN","Wayzata","Jun 07","MN State A and AA Finals",2014
"213","208.","12","Lizzy Kroeger","","4:58.87PR","TN","Independence","May 15","TSSAA AAA Section 3 Championship",2014
"214","209.","10","Lainey Studebaker","","4:58.88","OH","Centerville","Jun 07","OHSAA Division 1 State Championship Day 2",2014
"215","210.","10","Fiona O'Keeffe","","4:58.93","CA","Davis","Mar 19","DVC Center Meet #1",2014
"216","","9","Marianne Abdalah","","4:58.93PR","PA","Vincentian Academy","May 15","PIAA District 7 AA Championships",2014
"217","212.","9","Marisa Villegas","","4:58.96","CA","San Benito (Hollister)","May 30","CCS Finals",2014
"218","213.","10","Antigone Archer","","4:58.99PR","TX","Southlake Carroll","Mar 22","Jesuit Sheaner Relays",2014
"219","214.","10","Kialeigh Marston","","4:59.04PR","ME","Bonny Eagle","Jun 14","New England HS Championships",2014
"220","215.","12","Mary Kostielney","","4:59.07PR","MI","FHE Ada Forest Hills Eastern","May 09","OK Bronze Championships Day 2",2014
"221","216.","12","Jacquelyn Crow","","4:59.09","OH","Lebanon","Jun 07","OHSAA Division 1 State Championship Day 2",2014
"222","217.","12","Tatiana Gillick","","4:59.11PR","AZ","Flagstaff","May 07","2014 Division II State Meet",2014
"223","218.","9","Jacquelyn Hill","","4:59.13","CA","Etiwanda","Apr 05","Trabuco Hills Invitational",2014
"224","219.","11","Skyler Flora","","4:59.17PR","CA","Tahoe-Truckee","Apr 25","West Valley Invitational",2014
"225","","9","Jasmine Harper","","4:59.17PR","MI","Clare","May 31","MHSAA LP Division 3 Finals",2014
"226","221.","11","Marisa Magsarili","","4:59.20PR","CA","West Ranch","May 09","Foothill League Finals",2014
"227","222.","12","Courtney Clody","","4:59.25PR","OH","Perrysburg","May 24","OHSAA DI NW District Championship",2014
"228","223.","11","Kiernan Keller","","4:59.28PR","MD","Walter Johnson","May 07","Montgomery County A Championships",2014
"229","224.","11","Kelsey Harris","","4:59.30PR","IN","Carmel","May 09","Hamilton County Meet",2014
"230","225.","10","Cassie Durgy","","4:59.33PR","CA","Huntington Beach","May 09","Sunset League Finals",2014
"231","226.","11","Lauren Berman","","4:59.34","VA","James Robinson","Jun 07","VHSL Group 5A/6A State Outdoor Championship Day 2",2014
"232","227.","11","Kenzie Weiler","","4:59.38","MI","Cedar Springs","May 09","OK Bronze Championships Day 2",2014
"233","228.","12","Sydney Billingsley","","4:59.39","IL","Normal University","May 09","Corn Belt Conference Varsity",2014
"234","","11","Angela Ortlieb","","4:59.39PR","CA","San Pasqual","May 16","Avocado East League Finals",2014
"235","230.","12","Kellee McCann","","4:59.41","TX","Northwest","Mar 22","Jesuit Sheaner Relays",2014
"236","231.","12","Bailey Sullivan","","4:59.43PR","KS","Lawrence Free State","May 31","KSHSAA State Track Meet 6A",2014
"237","232.","12","Katie Slater","","4:59.44PR","FL","Estero","May 03","FHSAA 3A State Championships",2014
"238","","9","Emily Smith","","4:59.44PR","CA","Leigh","May 30","CCS Finals",2014
"239","","12","Kieran Casey","","4:59.44PR","IN","Perry Meridian","Jun 06","IHSAA Girls State Championships",2014
"240","235.","10","Mason Swenson","","4:59.47PR","AZ","Desert Vista","May 07","2014 Division I State Meet",2014
"241","","11","Morgan Ilse","","4:59.47","GA","Marist","Mar 15","Coaches Invitational",2014
