"","X1","X2","X3","X4","X5","X6","X7","X8","X9","year"
"111","108.","15-16","Micah Trusty","","2:11.49","PA","Infinity Track","Jun 16","AAU Middle Atlantic District Qualifier",2019
"112","109.","8","Samantha Kavanagh","","2:11.53PR","FL","Calvary Christian (Ft. Lauderdale)","May 04","FHSAA State Track & Field Championships",2019
"113","110.","12","Janette Schraft","","2:11.55PR","IA","Glenwood","Apr 27","Drake Relays",2019
"114","111.","12","Jalissa Emmens","","2:11.56PR","DE","Delcastle Vo-Tech","May 22","DIAA Meet of Champions",2019
"115","112.","9","Alina Laforest","","2:11.64PR","PA","Saint Basil Academy","Jun 16","2019 New Balance Nationals Outdoor",2019
"116","113.","9","Samantha Blair","","2:11.65PR","CO","Eagle Valley","Jun 16","2019 New Balance Nationals Outdoor",2019
"117","114.","10","Jacqueline Duarte","","2:11.66PR","CA","Chino Hills","May 11","CIF-SS Division 1 Finals",2019
"118","115.","17-18","Angelina Lujan-Marrufo","","2:11.69PR","TX","El Paso Wings Track Club","Jul 28","USATF National Junior Olympic Championships",2019
"119","","10","Kennedy Jennings","","2:11.69PR","CA","Edison","Mar 30","West Coast Relays",2019
"120","","11","Kami Joi Hickson","","2:11.69PR","","Unattached","Jun 09","2019 Memorial Barrientos",2019
"121","118.","11","Lailah White","","2:11.74PR","NY","Paul Robeson for Bus & Tech","Jun 08","NYSPHSAA Outdoor Track & Field Championships",2019
"122","","10","Amity Ebarb","","2:11.74PR","TX","Weslaco","Apr 27","UIL 6A Region IV",2019
"123","120.","12","Daishon Spann","","2:11.75PR","FL","Cocoa","May 04","FHSAA State Track & Field Championships",2019
"124","","11","Emma Sullivan","","2:11.75PR","MA","Shepherd Hill Reg","Jun 01","MIAA All State Championship",2019
"125","122.","11","Aiamyia Dudley","","2:11.80PR","OH","Cuyahoga Falls","Jun 01","OHSAA D1 State Track & Field Championships",2019
"126","","10","Ella Auderset","","2:11.80","MD","Urbana","Jun 01","DMV Meet of the Elite",2019
"127","124.","12","Cydni Turner","","2:11.81PR","FL","Florida Atlantic University","May 04","FHSAA State Track & Field Championships",2019
"128","125.","9","Kat Kwiatkowski","","2:11.83PR","TX","Episcopal","May 18","TTFCA MEET OF CHAMPIONS",2019
"129","126.","12","Anya Hirschfeld","","2:11.84PR","WA","Ingraham","May 17","Sea-King Championships",2019
"130","","11","Olivia Schmitt","","2:11.84PR","IL","Lakes Community","May 18","IHSA 3A Girls State Track & Field Championships",2019
"131","128.","12","Katie Strozier","","2:11.89","AL","Pelham","Apr 12","Mountain Brook Invitational",2019
"132","129.","12","Taylor Roe","","2:11.90","WA","Lake Stevens","May 25","WIAA 2A, 3A, 4A State Championship Meet (HS)",2019
"133","130.","9","Daniela Quintero","","2:11.94PR","CA","Harvard-Westlake","May 18","CIF-SS Masters Meet",2019
"134","131.","11","Sophia Jungling","","2:11.98PR","IA","Aplington-Parkersburg","Apr 27","Drake Relays",2019
"135","132.","12","Elizabeth Acheson","","2:11.99PR","MN","Northfield/ARTech","May 20","Red Wing-Northfield Dual",2019
"136","133.","11","Katie Locker","","2:12.00PR","PA","Elizabethtown Area","May 25","PIAA State Championships",2019
"137","134.","12","Janiah Brown","","2:12.01PR","CA","Oaks Christian","May 18","CIF-SS Masters Meet",2019
"138","","12","Briseida Garcia-Meza","","2:12.01PR","CA","Gregori","May 25","CIF State Championship Finals",2019
"139","136.","11","Hailey Golmon","","2:12.02PR","CA","Westlake","May 18","CIF-SS Masters Meet",2019
"140","137.","11","Lexy Halladay","","2:12.04PR","ID","Mountain View (ID)","May 18","IHSAA 4A/5A Championships",2019
"141","138.","11","Ashley Johnson","","2:12.07","CA","Mission Viejo","Apr 26","South Coast League Finals",2019
"142","139.","12","Ellie Tate","","2:12.17PR","IN","West Lafayette","Jun 01","IHSAA Girls State Track & Field Championships",2019
"143","","10","Briana Grant","","2:12.17PR","NY","Ward Melville","Jun 08","NYSPHSAA Outdoor Track & Field Championships",2019
"144","141.","11","Faith MIN","","2:12.24PR","OH","Mason","Jun 01","OHSAA D1 State Track & Field Championships",2019
"145","142.","11","Marissa Rivera","","2:12.27PR","IN","Culver Academies","Jun 01","IHSAA Girls State Track & Field Championships",2019
"146","143.","10","Sydney Masciarelli","","2:12.29PR","CT","Marianapolis Prep","Apr 13","Meet at Thayer with Marianapolis, Middlesex, Lawrence, and Milton",2019
"147","144.","12","Halena Rahmaan","","2:12.30PR","TX","Montgomery","Mar 23","Rice Victor Lopez Classic - HS Events (Th-Sa)",2019
"148","145.","12","Mikaela Ramirez","","2:12.31","CA","Ayala","Apr 20","61st Annual Mt. SAC Relays (High School Day 2)",2019
"149","146.","11","Grace Hanratty","","2:12.33PR","CT","Old Saybrook","Jun 03","CIAC Combined State Open Championship",2019
"150","147.","10","Keleigh Scallon","","2:12.34PR","FL","Newsome","May 04","FHSAA State Track & Field Championships",2019
"151","148.","11","Madison Elmore","","2:12.35PR","OR","South Eugene","May 18","6A-7 Southwest Conference Championships",2019
"152","149.","11","Reagan Mahoney","","2:12.37PR","GA","Atlanta International","Jun 01","Music City Distance Carnival",2019
"153","150.","11","Amber Aesoph","","2:12.41PR","IA","Bishop Heelan Catholic","Apr 27","Drake Relays",2019
"154","151.","9","Cara Joyce","","2:12.42PR","GA","Atlanta International","May 02","GHSA Region 5 Area 3",2019
"155","152.","12","Sophie Lewis","","2:12.44PR","OH","Hilliard Davidson","Jun 01","OHSAA D1 State Track & Field Championships",2019
"156","","11","Grace Bookin-Nosbisch","","2:12.44PR","IA","Ottumwa","Apr 27","Drake Relays",2019
"157","154.","12","Abigail Pradere","","2:12.50PR","NV","Carson","May 18","NIAA 4A State Championship",2019
"158","155.","10","Carlee Hansen","","2:12.55","UT","Woods Cross","May 04","BYU HS Invitational",2019
"159","156.","12","Alexa Havon","","2:12.56PR","MN","Andover","Jun 08","MSHSL State Track & Field Championships",2019
"160","157.","12","Meagen Lowe","","2:12.59PR","CA","Buchanan","Mar 30","West Coast Relays",2019
"161","158.","11","Madison Hulsey","","2:12.63PR","MO","LSW Lee's Summit West","May 30","Festival of Miles",2019
"162","","9","Erin Palmer","","2:12.63PR","ND","Century","May 25","NDHSAA Class A State Meet",2019
"163","160.","11","Jade Dennis","","2:12.69PR","NY","Shenendehowa Central","Jun 08","NYSPHSAA Outdoor Track & Field Championships",2019
"164","161.","10","Sophie Novak","","2:12.76PR","MI","Lake Orion","May 24","Oakland County Championship",2019
"165","162.","12","Maryn DeMaio","","2:12.77PR","TX","Georgetown","Apr 27","UIL 5A Region III",2019
"166","","-","Jayla Jones","","2:12.77PR","MI","Oak Park","Jun 01","MHSAA LP Finals - Division 1",2019
"167","164.","11","Donisha Jeanty","","2:12.80PR","NY","Brentwood","May 04","Saint Anthony's Invite",2019
"168","165.","10","Katie Hamilton","","2:12.85PR","NJ","Westfield","May 25","NJSIAA Sectionals North 2 Groups 4",2019
"169","","12","Samantha Schadler","","2:12.85PR","AZ","Rio Rico","Apr 20","61st Annual Mt. SAC Relays (High School Day 2)",2019
"170","167.","12","Lainey Quandt","","2:12.88PR","AR","Bentonville","May 03","AHSAA 6A State Championships",2019
"171","168.","10","Isabelle Cairns","","2:12.90","CA","St Francis (Mountain View)","Mar 30","Stanford Invitational",2019
"172","","12","Marne Sullivan","","2:12.90","IL","Winnetka (New Trier)","May 18","IHSA 3A Girls State Track & Field Championships",2019
"173","170.","10","Katherine Smith","","2:12.92PR","NY","Warwick Valley","May 17","OCIAA Championships",2019
"174","171.","12","Madeline Magoto","","2:12.94PR","OH","Minster","Jun 01","OHSAA D3 State Track & Field Championships",2019
"175","172.","12","Makenna Krebs","","2:12.95PR","PA","Central Dauphin East","May 18","PIAA District 3 AAA Championships",2019
"176","173.","10","Julia David Smith","","2:13.01PR","WA","Issaquah","Apr 20","NIKE Eason Invitational",2019
"177","","9","Emma Hadley","","2:13.01PR","CA","Canyon (Anaheim)","Apr 06","Arcadia Invitational",2019
"178","175.","12","Maureen Lewin","","2:13.08PR","NY","Kellenberg Memorial","Jun 08","NYSPHSAA Outdoor Track & Field Championships",2019
"179","176.","12","Carmela Henning","","2:13.11PR","OH","Medina","May 24","OHSAA D1 Region 2",2019
"180","177.","12","Marin Valentine","","2:13.12PR","OH","Mariemont","Jun 01","OHSAA D2 State Track & Field Championships",2019
"181","","11","Star Price","","2:13.12PR","VA","Glenn Allen","Jun 01","VHSL 5A State Track & Field Championships",2019
"182","179.","10","Brooke Rauber","","2:13.13PR","NY","Tully Senior","May 11","Glen Loucks Games",2019
"183","","12","Maggie Liebich","","2:13.13","ID","Boise","May 18","IHSAA 4A/5A Championships",2019
"184","181.","12","Katherine Marsh","","2:13.14PR","NY","East Meadow","Jun 01","Section 8 State Qualifier",2019
"185","","12","Addie Coppinger","","2:13.14PR","MO","St. Teresa's Academy","May 30","Festival of Miles",2019
"186","183.","9","Jacey Farmer","","2:13.15PR","CA","Rancho Bernardo","May 18","San Diego CIF Finals",2019
"187","184.","12","Peyton Candaele","","2:13.16PR","CA","Vista Murrieta","May 18","CIF-SS Masters Meet",2019
"188","185.","10","Riley Perlakowski","","2:13.18PR","GA","Harrison","May 11","GHSA 6A State Championships",2019
"189","186.","11","Audrey Parson","","2:13.19PR","MO","LSW Lee's Summit West","May 25","MSHSAA Class 5 State Championships",2019
"190","","11","Marlee Starliper","","2:13.19PR","PA","Northern","May 06","Northern Twilight Invitational",2019
"191","188.","11","Megan Hughes","","2:13.22PR","FL","Academy Of The Holy Names","May 04","FHSAA State Track & Field Championships",2019
"192","189.","12","Maicie Brown","","2:13.26PR","OK","Weatherford","May 04","OSSAA 4A State Championships",2019
"193","190.","10","Sarah Mirkin","","2:13.27PR","WA","Holy Names Academy","May 17","Sea-King Championships",2019
"194","","10","Lauren Trejo","","2:13.27PR","NY","Sachem East","May 20","Section 11 Division Championships",2019
"195","192.","12","Victoria Heiligenthal","","2:13.28","MI","Highland-Milford","Jun 01","MHSAA LP Finals - Division 1",2019
"196","","9","Aniya Mosley","","2:13.28PR","VA","Ocean Lakes","Jun 01","VHSL 6A State Track & Field Championships",2019
"197","","10","Phoebe McCowan","","2:13.28","KY","South Laurel","Jun 01","KHSAA 3A State Track & Field Championships",2019
"198","195.","11","Ashley Klingenberg","","2:13.32","FL","Lake Brantley","May 04","FHSAA State Track & Field Championships",2019
"199","196.","11","Ava Hill","","2:13.33","MN","Mesabi East","Jun 08","MSHSL State Track & Field Championships",2019
"200","197.","11","Maggi Congdon","","2:13.35PR","CO","Steamboat Springs","May 18","CHSAA State Track and Field Championship",2019
"201","198.","12","Caitlin Rose","","2:13.36PR","MI","Grand Blanc","Jun 01","MHSAA LP Finals - Division 1",2019
"202","199.","10","Brianna Nieset","","2:13.38PR","OH","Chardon","May 24","OHSAA D1 Region 1",2019
"203","200.","10","Hayley Ogle","","2:13.40PR","ND","Watford City","May 25","NDHSAA Class A State Meet",2019
"204","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)","View Next Page 
                    (Total stats: 67,061)",NA,2019
"205","","","Athlete","","Mark","ST","Team","Date","Meet",2019
"206","201.","11","Lexi Herman","","2:13.42PR","MN","Waseca","Jun 08","MSHSL State Track & Field Championships",2019
"207","202.","10","Lydia Malecek","","2:13.43PR","WI","Onalaska","Jun 01","WIAA D1 State Track & Field Championships",2019
"208","203.","12","Addison Coppinger","","2:13.44PR","MO","St. Teresa's Academy","May 25","MSHSAA Class 5 State Championships",2019
"209","204.","12","Nikhila Obbineni","","2:13.46PR","NJ","South Brunswick","Jun 01","NJSIAA Group 4 Championship",2019
"210","205.","12","Kyra Schulties","","2:13.47PR","MD","North Caroline","Jun 01","DMV Meet of the Elite",2019
"211","206.","9","Kaylie Politza","","2:13.48PR","IL","Lemont","May 18","IHSA 3A Girls State Track & Field Championships",2019
"212","207.","10","Iris Bergman","","2:13.49","MA","Concord-Carlisle","Jun 01","MIAA All State Championship",2019
"213","208.","12","Nikki Merrill","","2:13.52PR","NH","Portsmouth","Jun 08","74th New England Interscholastic Track and Field Championships",2019
"214","209.","10","Emmi Simon","","2:13.54PR","PA","Central Bucks West","May 18","PIAA District 1 AAA Championships",2019
"215","210.","11","Amilia Wise-Sweat","","2:13.56PR","NY","Newburgh Free","May 31","Section 9 State Qualifier",2019
"216","","11","Carolyn Brown","","2:13.56PR","FL","Boone","May 04","FHSAA State Track & Field Championships",2019
"217","","10","Kennedy Wade","","2:13.56PR","TX","LC Clear Falls","May 11","TX UIL 6A State Championships",2019
"218","213.","12","Brooke Lytle","","2:13.59PR","WI","Waukesha West","Jun 01","WIAA D1 State Track & Field Championships",2019
"219","214.","12","Keely Jones","","2:13.60","CO","Valor Christian","Apr 06","Arcadia Invitational",2019
"220","","10","Sophie Atkinson","","2:13.60PR","TX","Katy Cinco Ranch","May 11","TX UIL 6A State Championships",2019
"221","","12","Corinne Robitaille","","2:13.60PR","NH","Manchester West","May 25","NHIAA D2 Championship",2019
"222","217.","9","Kayla Schramm","","2:13.63PR","NY","Goshen Central","May 31","Section 9 State Qualifier",2019
"223","218.","11","Kyra Pretre","","2:13.65PR","CA","Menlo","May 24","CIF State Championship Prelims",2019
"224","219.","12","Jasie York","","2:13.66PR","UT","Cedar City","May 09","Region 9 Championships",2019
"225","","12","Catherine Coffey","","2:13.66","OH","Chagrin Falls","Jun 01","OHSAA D2 State Track & Field Championships",2019
"226","221.","12","Claire Hill","","2:13.68PR","IL","Naperville (North)","May 18","IHSA 3A Girls State Track & Field Championships",2019
"227","222.","11","Weigel Erin","","2:13.69PR","VA","Kecoughtan","Jun 01","VHSL 5A State Track & Field Championships",2019
"228","","11","Bianca Carroccio","","2:13.69","TX","Plano","May 11","TX UIL 6A State Championships",2019
"229","","10","Emilie Meyer","","2:13.69PR","MN","Totino-Grace","Jun 08","MSHSL State Track & Field Championships",2019
"230","225.","10","Angeline Caamano","","2:13.70PR","NY","Manhasset","Jun 02","Eastern States Invitational",2019
"231","226.","12","Mallie MacKenzie","","2:13.71PR","GA","Roswell","May 11","GHSA 7A State Championships",2019
"232","","12","Teresa Perez","","2:13.71","CA","Coronado","May 18","San Diego CIF Finals",2019
"233","228.","12","Judy Rector","","2:13.73","MI","Hanover-Horton","May 18","MHSAA LP Region 22-3 @ East Jackson",2019
"234","229.","10","Natalia Quintero","","2:13.75PR","CA","Harvard-Westlake","Apr 20","61st Annual Mt. SAC Relays (High School Day 2)",2019
"235","230.","12","Grace Dean","","2:13.77PR","IN","Lawrence North","Jun 01","IHSAA Girls State Track & Field Championships",2019
"236","","12","Makenna Heimlich","","2:13.77PR","OH","Shelby Senior","Jun 01","OHSAA D2 State Track & Field Championships",2019
