"","X1","X2","X3","X4","X5","X6","X7","X8","X9","year"
"26","25.","12","Maegan Doody","","4:47.85PR","NH","Oyster River","Jun 04","Meet of Champions",2016
"27","26.","12","Ciara Roche","","4:47.90PR","NJ","Freehold Township","Jun 04","NJSIAA Group 4 State Championships",2016
"28","27.","12","Christina Rancan","","4:48.23PR","NJ","West Windsor-Plainsboro South","Jun 04","NJSIAA Group 4 State Championships",2016
"29","28.","12","Jessica Drop","","4:48.29PR","CT","Coginchaug","Jun 06","CIAC Open State Championships",2016
"30","29.","12","Stephanie Jenks","","4:48.50PR","IA","Linn-Mar","Jun 02","Festival of Miles",2016
"31","30.","10","Olivia O'Keeffe","","4:48.66","CA","Davis","Jun 04","CIF California State Championship Finals",2016
"32","31.","12","Grace Walther","","4:48.68PR","IN","Homestead","Jun 03","IHSAA Girls State Championships",2016
"33","32.","12","Riley Burr","","4:48.80PR","GA","Milton","May 07","GHSA Girls 6A State Championships",2016
"34","33.","11","Rachel McArthur","","4:48.81","VA","Patriot","May 27","VHSL 6A North Regional",2016
"35","34.","11","Annie Boos","","4:48.95PR","CA","Claremont","May 27","CIF-SS Masters Meet",2016
"36","35.","12","Gabby Satterlee","","4:49.02PR","CA","Central Valley Christian","May 21","CIF Central Section Championships",2016
"37","36.","11","Allie Schadler","","4:49.03","AZ","Rio Rico","May 06","AIA Division III State Championships",2016
"38","37.","12","Athena Welsh","","4:49.06PR","OH","St Thomas Aquinas","Jun 04","OHSAA D3 State Meet",2016
"39","38.","12","Holly Bullough","","4:49.16","MI","Traverse City St. Francis","May 06","Ken Bell Invitational @TCC",2016
"40","39.","12","Maddy Reed","","4:49.22PR","TX","Lewisville Marcus","May 14","TX UIL 6A State Championships",2016
"41","40.","11","Taylor Nicholson","","4:49.23PR","IN","Avon","Jun 03","IHSAA Girls State Championships",2016
"42","41.","9","Taylor Roe","","4:49.27PR","WA","Lake Stevens","May 18","Wesco/Kingco Bi-District Championship Pr",2016
"43","42.","12","Rachel Bonner","","4:49.29PR","MI","Port Huron","Jun 04","MHSAA LP D1 State Championships",2016
"44","43.","12","Samantha Huerta","","4:49.30PR","CA","La Mirada","May 27","CIF-SS Masters Meet",2016
"45","44.","11","Sophia Cantine","","4:49.34PR","WA","Lakeside (Seattle)","May 28","2A, 3A, 4A State Championship Meet",2016
"46","45.","10","Rylee Bowen","","4:49.38","CA","Sonoma Academy","May 28","CIF North Coast Championships",2016
"47","46.","12","Brooke Starn","","4:49.40","CA","Monte Vista","May 14","EBAL Championship Finals",2016
"48","47.","12","Erin Lee","","4:49.49PR","NE","York","Jun 02","Festival of Miles",2016
"49","48.","10","Molly Born","","4:49.64PR","KS","Shawnee Mission Northwest","May 20","Class 6A Regional #3",2016
"50","49.","12","Megan Hasz","","4:49.87PR","MN","Alexandria","Jun 11","MSHSL Class AA State Championships",2016
"51","","12","Megan McCandless","","4:49.87PR","CA","Granada","May 14","EBAL Championship Finals",2016
"52","51.","11","Meredith Corda","","4:49.99PR","CA","Monte Vista","May 28","CIF North Coast Championships",2016
"53","52.","11","Briana Gess","","4:50.09","NJ","Haddonfield Memorial","Jun 08","NJSIAA Meet of Champions",2016
"54","53.","12","Chloe Berry","","4:50.19PR","CA","Mission Viejo","May 27","CIF-SS Masters Meet",2016
"55","54.","9","Kelli Hines","","4:50.37PR","CA","Mission Viejo","May 27","CIF-SS Masters Meet",2016
"56","55.","12","Gillian Meeks","","4:50.44PR","CA","Henry M. Gunn","Jun 04","CIF California State Championship Finals",2016
"57","56.","12","Savannah Carnahan","","4:50.95PR","GA","South Forsyth","Apr 02","Florida Relays",2016
"58","57.","12","Judy Pendergast","","4:51.09PR","IL","Naperville (North)","Apr 15","Gus Scott Invitational",2016
"59","","12","Lauren Moffett","","4:51.09","CA","Clovis North","Jun 04","CIF California State Championship Finals",2016
"60","59.","10","Caitlin Collier","","4:51.26","FL","The Bolles School","Mar 04","Bolles Bulldog Classic",2016
"61","60.","10","Anna Marian Block","","4:51.28PR","GA","Athens Academy","May 07","GHSA Girls 1A-Private State Championships",2016
"62","61.","12","McKenzie Altmayer","","4:51.39PR","IL","Geneva","Jun 03","Magis Miles",2016
"63","","12","Taylor Werner","","4:51.39","MO","Ste. Genevieve","May 28","MSHSAA Class 4 State Championships",2016
"64","63.","12","Sarah Nicholson","","4:51.47PR","MO","Lafayette (Wildwood)","May 28","MSHSAA Class 5 State Championships",2016
"65","64.","12","Ruby Stauber","","4:51.68PR","MN","Wayzata","May 17","Lake Conference Championships",2016
"66","65.","12","Hailey Hendry","","4:51.73PR","TN","Brentwood","Apr 01","Early Bird Endurance Invitational",2016
"67","66.","12","Tessa Weiss","","4:51.78PR","AZ","Xavier College Preparatory","May 04","AIA Division I State Championships",2016
"68","67.","12","Megan Mooney","","4:51.87PR","CO","Horizon","Jun 02","Festival of Miles",2016
"69","68.","12","Morgin Coonfield","","4:51.88PR","CA","McKinleyville","Apr 30","Sacramento Meet Of Champions",2016
"70","69.","12","Reagan Bustamante","","4:51.97PR","VA","West Springfield","Jun 04","VHSL 6A State Championship",2016
"71","70.","9","Cassidy Haskell","","4:52.29PR","CA","Miramonte","May 28","CIF North Coast Championships",2016
"72","71.","9","Lauren Peterson","","4:52.32PR","MN","Farmington","Jun 11","MSHSL Class AA State Championships",2016
"73","72.","12","Presley Weems","","4:52.35PR","AL","Hoover","May 07","AHSAA 7A State Championships",2016
"74","","11","Joy Ripslinger","","4:52.35PR","IA","Assumption","Jun 02","Festival of Miles",2016
"75","74.","12","Danae Rivers","","4:52.36","CT","Wilbur Cross","Jun 06","CIAC Open State Championships",2016
"76","75.","12","Kaitlyn Mooney","","4:52.41PR","NJ","Southern Regional","Jun 04","NJSIAA Group 4 State Championships",2016
"77","76.","12","Lauren Johnson","","4:52.43PR","IN","West Lafayette","Jun 03","IHSAA Girls State Championships",2016
"78","77.","11","Leya Salis","","4:52.46PR","NH","Bedford","Jun 04","Meet of Champions",2016
"79","78.","10","Rebecca Story","","4:52.66","TN","Christian Academy of Knoxville","May 04","Knoxville Interscholastic League Championship",2016
"80","79.","11","Ashton Endsley","","4:52.70","TX","Abilene","May 14","TX UIL 6A State Championships",2016
"81","80.","12","Stephanie Ortega","","4:52.71PR","CA","Segerstrom","May 27","CIF-SS Masters Meet",2016
"82","81.","12","Heidi Fuhriman","","4:53.01PR","CA","Monte Vista","May 14","EBAL Championship Finals",2016
"83","82.","12","Micaela DeGenero","","4:53.08PR","OH","Granville","Jun 04","OHSAA D1 State Meet",2016
"84","83.","12","Chloe Flora","","4:53.13PR","OH","Botkins","Jun 04","OHSAA D3 State Meet",2016
"85","84.","12","Anne Zaher","","4:53.58PR","IL","Hinsdale (Central)","Apr 16","Hinsdale Central Girls Red Devilette Invitational",2016
"86","85.","10","Reilly Revord","","4:53.63PR","IL","Hinsdale (Central)","Apr 29","Tiger Invitational",2016
"87","86.","11","Alex Harris","","4:53.66","NY","North Rockland","Apr 16","Red Raiders Relay",2016
"88","87.","12","Maryjeanne Gilbert","","4:53.68PR","IL","Peoria (Notre Dame)","May 21","IHSA Girls 2A State Championships",2016
"89","88.","11","Karly Ackley","","4:53.76","ND","Grand Forks Central","May 28","NDHSAA Class A State Championships",2016
"90","89.","11","Anastasia Korzenowski","","4:53.77PR","MN","Chanhassen","May 11","Section 7AAA True Team Section Meet",2016
"91","90.","10","Madison Mooney","","4:53.85PR","CO","Horizon","Jun 02","Festival of Miles",2016
"92","91.","12","Sara Christianson","","4:53.86PR","ID","Borah","May 21","IHSAA 5A State Championships",2016
"93","92.","10","Emily Kompelien","","4:53.93","MN","Edina","May 11","Section 7AAA True Team Section Meet",2016
"94","93.","11","Mia Nahom","","4:54.01","CT","New Milford","Jun 06","CIAC Open State Championships",2016
"95","","11","Jacquelyn Hill","","4:54.01PR","CA","Etiwanda","May 06","Baseline League Finals",2016
"96","95.","12","Lindsay Billings","","4:54.03","GA","Northview","Apr 18","GA 6A Region 6",2016
"97","96.","9","Morgan Foster","","4:54.15","AZ","Chandler","May 04","AIA Division I State Championships",2016
"98","97.","12","Mia Jerman","","4:54.22PR","MO","Ste. Genevieve","Jun 02","Festival of Miles",2016
"99","98.","11","Josey Korte","","4:54.24PR","IN","Angola","May 24","IHSAA Girls Regional 4 (Marion)",2016
"100","","10","Bryn Morley","","4:54.24","MT","Bigfork","Apr 26","Russ Pilcher Top 10",2016
"101","100.","10","Heather Holt","","4:54.28PR","VA","George C Marshall","Jun 04","VHSL 5A State Championship",2016
"102","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)",NA,2016
"103","","","Athlete","","Mark","ST","Team","Date","Meet",2016
"104","101.","12","Meagan Biddle","","4:54.29PR","IL","Hoffman Estates","Apr 23","Distance Night in Palatine",2016
"105","102.","11","Caroline Robelen","","4:54.34PR","VA","Glenn Allen","Jun 04","VHSL 5A State Championship",2016
"106","103.","12","Blair Ramsey","","4:54.61PR","NC","Grimsley","May 21","NCHSAA 4A State Championships",2016
"107","104.","10","Rachel Sessa","","4:54.75PR","MA","Tewksbury Memorial","Jun 11","New England Interscholastic Outdoor Track and Field Championships",2016
"108","105.","12","Emily Venters","","4:54.82PR","KS","Lawrence Free State","Jun 02","Festival of Miles",2016
"109","106.","11","Hannah Fishlow","","4:54.88PR","CA","Miramonte","May 21","NCS Tri-Valley",2016
"110","","12","Hannah Stoffel","","4:54.88PR","IN","Huntington North","May 24","IHSAA Girls Regional 4 (Marion)",2016
"111","108.","12","Matt McMahon","","4:54.96PR","IA","West Delaware County Com","May 21","IAHSAA / IGHSAU 3A State Championships",2016
"112","109.","11","Libby Davidson","","4:55.07","VA","E.C. Glass","May 25","VHSL 4A West Regional",2016
"113","110.","12","Melodie Leroudier","","4:55.14PR","CA","Amador Valley","May 28","CIF North Coast Championships",2016
"114","111.","12","Abby Guidry","","4:55.19","TX","Humble Kingwood","May 14","TX UIL 6A State Championships",2016
"115","112.","12","Abby Nichols","","4:55.30","OH","Archbishop Alter","Jun 04","OHSAA D2 State Meet",2016
"116","113.","12","Julianna Catania","","4:55.45PR","NJ","Egg Harbor Township","Jun 04","NJSIAA Group 4 State Championships",2016
"117","114.","11","Anna Sophia Keller","","4:55.62","IL","St. Anthony","May 21","IHSA Girls 1A State Championships",2016
"118","","12","Elly Henes","","4:55.62PR","NC","Green Hope","May 21","NCHSAA 4A State Championships",2016
"119","116.","10","McKenna Brown","","4:55.66","CA","La Costa Canyon","Mar 26","ASICS/Mt. Carmel Track Invitational",2016
"120","117.","12","Paige Hofstad","","4:55.70","TX","New Braunfels","Apr 30","UIL 6A Region IV (Fr-Sa)",2016
"121","118.","12","Hannah Brookover","","4:55.83PR","FL","Calvary Christian (Clearwater)","Mar 04","Bolles Bulldog Classic",2016
"122","","10","Alyssa Aldridge","","4:55.83","NJ","Mainland Regional","Jun 04","NJSIAA Group 3 State Championships",2016
"123","120.","10","Rafaella Gibbons","","4:55.85PR","FL","Winter Park","Mar 04","Bolles Bulldog Classic",2016
"124","121.","10","Gabrielle Wilkinson","","4:55.92","PA","Friends' Central","May 06","Nike/Henderson Invitational",2016
"125","122.","12","Anna Elkin","","4:55.93PR","TX","Lewisville Hebron","Apr 30","UIL 6A Region I (Fr-Sa)",2016
"126","123.","9","Gabby Hentemann","","4:55.97","MI","Grand Haven","May 25","West Michigan Meijer All-Star Track Meet",2016
"127","124.","12","Andra Lehotay","","4:56.02","OH","Sandy Valley","Jun 04","OHSAA D2 State Meet",2016
"128","125.","11","Megan Quimby","","4:56.08PR","NJ","Lenape","Jun 04","NJSIAA Group 4 State Championships",2016
"129","","12","Katherine Penner","","4:56.08PR","WA","Bellevue","May 18","Sea-King District II Championships",2016
"130","127.","12","Khayla Patel","","4:56.10PR","TX","Houston Memorial","May 14","TX UIL 6A State Championships",2016
"131","128.","9","Abby Loveys","","4:56.13","NJ","Randolph","Jun 04","NJSIAA Group 4 State Championships",2016
"132","129.","10","Shannon Goria","","4:56.18PR","NJ","River Dell Regional","Jun 04","NJSIAA Group 2 State Championships",2016
"133","130.","10","Anne Forsyth","","4:56.30","MI","Ann Arbor Pioneer","May 20","MHSAA LP Regional 03-1 @ Saline",2016
"134","131.","10","Mari Friedman","","4:56.40","CA","Santa Cruz","Apr 22","Los Gatos Top 8 Invitational",2016
"135","132.","12","Kami Tabor","","4:56.46PR","MO","Raymore-Peculiar","Jun 02","Festival of Miles",2016
"136","133.","11","Anna DiMarcello","","4:56.47","NJ","North Hunterdon","Jun 04","NJSIAA Group 4 State Championships",2016
"137","","11","Marisa Villegas","","4:56.47PR","CA","San Benito (Hollister)","May 27","CIF Central Coast Championships",2016
"138","","11","Melissa Zammitti","","4:56.47PR","NC","Davidson Day","May 07","Dogwood Track Classic",2016
"139","","10","Katie Dammer","","4:56.47","PA","Abington Heights","May 28","PIAA Class AAA State Championships",2016
"140","137.","10","Haley Herberg","","4:56.53","CA","Capistrano Valley","May 21","CIF-SS Division 2 Finals",2016
"141","138.","12","Isabelle Olive","","4:56.56","WA","Garfield","Apr 23","Bellevue Track & Field Invitational",2016
"142","139.","10","Sami Corman","","4:56.64","WA","Issaquah","May 18","Wesco/Kingco Bi-District Championship Pr",2016
"143","140.","9","Adelyn Ackley","","4:56.65","MI","Hart","May 25","West Michigan Meijer All-Star Track Meet",2016
"144","141.","12","Lainey Studebaker","","4:56.70PR","OH","Centerville","May 27","OHSAA D1 Region 4",2016
"145","","9","Keelin Hays","","4:56.70","DE","Tatnall","May 14","New Castle County Track & Field Championships",2016
"146","143.","10","Lydia Olivere","","4:56.73","DE","Padua","May 14","New Castle County Track & Field Championships",2016
"147","144.","12","Lindsey Rudden","","4:56.80","MI","Marquette","May 19","MHSAA UP Regional 41-1 @ Marquette",2016
"148","145.","11","Elizabeth Brush","","4:56.87PR","OH","Mason","May 27","OHSAA D1 Region 4",2016
"149","146.","10","Sielle Kearney","","4:56.90","MI","Traverse City Central","Jun 04","MHSAA LP D1 State Championships",2016
"150","147.","11","Maria Coffin","","4:56.91","MD","Annapolis","May 11","Anne Arundel County Championship",2016
"151","148.","9","Adoette Vaughan","","4:56.92","TX","Hockaday","May 21","TX TTFCA Meet of Champions",2016
"152","149.","9","Elena DiMarcello","","4:56.94","NJ","North Hunterdon","Jun 04","NJSIAA Group 4 State Championships",2016
"153","150.","12","Kendall Derry","","4:56.98","CA","Bella Vista","Apr 30","Sacramento Meet Of Champions",2016
"154","151.","11","Kristlin Gear","","4:57.01","FL","Fort Myers","Mar 26","FSU Relays - Saturday",2016
"155","152.","10","Page Lester","","4:57.07PR","DC","National Cathedral for Girls","May 14","ISL / MAC Championships",2016
"156","153.","12","Bailee Parker","","4:57.09PR","MT","West Yellowstone","May 28","MHSA Class AA and C Championships",2016
"157","","12","Kacie Breeding","","4:57.09PR","PA","Unionville","Apr 22","New Balance Warrior Invitational",2016
"158","155.","11","Baylee Jones","","4:57.11","AZ","Desert Vista","Mar 19","NIKE Chandler Rotary Elite Session",2016
"159","156.","9","Meagen Lowe","","4:57.13","CA","Buchanan","May 21","CIF Central Section Championships",2016
"160","157.","11","Erica Schroeder","","4:57.14","CA","San Marcos","May 14","CIF-SS Division 2 Prelims",2016
"161","158.","11","Emma Planck","","4:57.16","PA","Downingtown West","May 28","PIAA Class AAA State Championships",2016
"162","159.","11","Lauren Finikiotis","","4:57.17","PA","Oakland Catholic","May 28","PIAA Class AAA State Championships",2016
"163","160.","12","Micaela Kostecka","","4:57.22PR","WA","Mt Spokane","May 28","2A, 3A, 4A State Championship Meet",2016
"164","161.","11","Emily Skahill","","4:57.27","CA","St Francis (Mountain View)","May 13","WCAL Finals",2016
"165","","12","Sinclaire Johnson","","4:57.27PR","FL","Lake Brantley","Apr 02","Florida Relays",2016
"166","163.","12","Mikayla Pivec","","4:57.31","WA","Lynnwood","May 28","2A, 3A, 4A State Championship Meet",2016
"167","164.","12","Lexa Barrott","","4:57.33","MI","Northville","May 20","MHSAA LP Regional 7-1 @ Milford",2016
"168","165.","11","Taylor Somers","","4:57.36PR","NE","Millard South","Jun 02","Festival of Miles",2016
"169","166.","11","Alyssa Condell","","4:57.39PR","NJ","Timber Creek","Jun 04","NJSIAA Group 3 State Championships",2016
"170","","10","Marea Zlatunich","","4:57.39","CA","Aptos","Apr 22","Los Gatos Top 8 Invitational",2016
"171","168.","10","Abby Yourkavitch","","4:57.42","PA","Chambersburg Area","May 07","Stan Morgan Invitational",2016
"172","169.","12","Kara Martin","","4:57.43PR","IL","Herrin","May 21","IHSA Girls 2A State Championships",2016
"173","170.","12","Katherine Free","","4:57.45","IN","Indianapolis Cathedral","Jun 03","IHSAA Girls State Championships",2016
"174","171.","12","Lexi Reed","","4:57.51","CO","D'Evelyn","Jun 02","Festival of Miles",2016
"175","172.","9","Kyla Christopher-Moody","","4:57.53","MI","West Bloomfield","Jun 04","MHSAA LP D1 State Championships",2016
"176","173.","12","Adrena Mazzei","","4:57.59PR","OK","Berryhill","Jun 02","Festival of Miles",2016
"177","174.","9","Tiahna Vladic","","4:57.61","MT","Billings Senior","May 28","MHSA Class AA and C Championships",2016
"178","175.","11","Kamryn McIntosh","","4:57.62PR","NY","Suffern","Apr 16","Red Raiders Relay",2016
"179","176.","11","Erin Ripple","","4:57.66","WA","Holy Names Academy","May 28","2A, 3A, 4A State Championship Meet",2016
"180","177.","12","Alex Buck","","4:57.67PR","IN","Pendleton Heights","Jun 11","Midwest Meet of Champions",2016
"181","178.","12","Kate Lilly","","4:57.76PR","WA","Hazen","May 28","2A, 3A, 4A State Championship Meet",2016
"182","179.","12","Yanely Gomez","","4:57.83PR","GA","Grayson","May 07","GHSA Girls 6A State Championships",2016
"183","180.","11","Nicole Rice","","4:57.86PR","CA","Great Oak","May 21","CIF-SS Division 1 Finals",2016
"184","181.","12","Jennifer Sandoval","","4:57.89PR","CA","Summit","May 21","CIF-SS Division 1 Finals",2016
"185","182.","12","Adrianna Barich","","4:57.93PR","CA","Casa Grande","May 28","CIF North Coast Championships",2016
"186","183.","9","Olivia Howell","","4:57.95","OH","Solon","Jun 04","OHSAA D1 State Meet",2016
"187","184.","11","Jenna Magness","","4:57.96","MI","Grand Ledge","Jun 04","MHSAA LP D1 State Championships",2016
"188","185.","12","Maddie Fulmer","","4:58.04PR","FL","Fort Walton Beach","Mar 26","FSU Relays - Saturday",2016
"189","186.","12","Emma Benner","","4:58.05PR","MN","Forest Lake","Jun 11","MSHSL Class AA State Championships",2016
"190","","12","Frances Patrick","","4:58.05PR","AL","Mountain Brook","May 07","AHSAA 7A State Championships",2016
"191","","12","Sara Freix","","4:58.05PR","VA","Westfield","Jun 04","VHSL 6A State Championship",2016
"192","189.","11","Abby Brudnick","","4:58.06","TX","Katy","Apr 22","UIL 6A Area 19/20",2016
"193","190.","11","Erin Mullins","","4:58.12","WA","Cascade (Leavenworth)","Apr 23","Bellevue Track & Field Invitational",2016
"194","191.","9","Emma Wilson","","4:58.17","IN","Greencastle","Jun 03","IHSAA Girls State Championships",2016
"195","192.","10","Jasmyne Cooper","","4:58.18PR","SD","Lincoln","May 07","Howard Wood Dakota Relays",2016
"196","193.","10","Sydnee Mangette","","4:58.20PR","OH","Liberty Union","Jun 04","OHSAA D2 State Meet",2016
"197","194.","10","Rylee Penn","","4:58.21PR","CA","Centennial (Corona)","Apr 28","Centennial vs Norco",2016
"198","195.","10","Olivia Beckner","","4:58.24","VA","South Lakes","Jun 04","VHSL 6A State Championship",2016
"199","196.","11","India Johnson","","4:58.26","OH","Hilliard Davidson","May 21","OHSAA D1 Central District 2",2016
"200","","12","Lauryn Barrientos","","4:58.26PR","TX","Forney","May 13","TX UIL 5A State Championships",2016
"201","198.","12","Kendra Dykstra","","4:58.27PR","SD","Stevens","May 07","Howard Wood Dakota Relays",2016
"202","199.","12","Delaney White","","4:58.32PR","CA","Santa Rosa","Apr 23","Viking Track Classic",2016
"203","200.","12","Serena Martinez","","4:58.33PR","NJ","Hackensack","Jun 04","NJSIAA Group 4 State Championships",2016
"204","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)","View Next Page 
                    (Total stats: 47,451)",NA,2016
"205","","","Athlete","","Mark","ST","Team","Date","Meet",2016
"206","201.","11","Glennis Murphy","","4:58.34","CA","Redwood (Larkspur)","May 28","CIF North Coast Championships",2016
"207","202.","10","Kayla Windemuller","","4:58.36","MI","Holland Christian","May 13","OK Green Conference Meet",2016
"208","203.","11","Kristie Schoffield","","4:58.45PR","NH","Merrimack Valley","Jun 04","Meet of Champions",2016
"209","","12","Megan Murray","","4:58.45PR","TN","Knoxville West","May 27","TSSAA State Championship",2016
"210","205.","12","Haley Wright","","4:58.46PR","MD","Boonsboro","May 12","Washington County Championships",2016
"211","206.","11","Brie Oakley","","4:58.47","CO","Grandview","May 21","CHSAA 5A State Championships",2016
"212","207.","10","Quinn Owen","","4:58.49","TX","Lewisville Marcus","Mar 03","Lewisville Goldsmith Relays",2016
"213","","10","Lindsey Payne","","4:58.49PR","IL","Glenbard West","Apr 29","Tiger Invitational",2016
"214","209.","12","Emma Call","","4:58.51PR","VA","Maggie L. Walker","Apr 30","Charles B Gordon Invitational",2016
"215","","11","Shannon Browning","","4:58.51","VA","Lake Braddock Secondary","Jun 04","VHSL 6A State Championship",2016
"216","211.","12","Olivia Hoj","","4:58.54PR","UT","Olympus","May 07","BYU Invitational Day 2",2016
"217","212.","8","Mary Hennelly","","4:58.55PR","NY","Suffern","Apr 16","Red Raiders Relay",2016
"218","213.","10","Abigail Little","","4:58.66PR","IN","Noblesville","Jun 03","IHSAA Girls State Championships",2016
"219","","10","Kaitlin Wride","","4:58.66PR","MT","Flathead","May 28","MHSA Class AA and C Championships",2016
"220","215.","9","Mattie Shirley-Fairbairn","","4:58.70","ND","Bismarck","May 28","NDHSAA Class A State Championships",2016
"221","216.","12","Vanessa Pasadyn","","4:58.74PR","OH","Brunswick Senior","May 27","OHSAA D1 Region 2",2016
"222","217.","12","Haley Hess","","4:58.76PR","OH","Clay (Oregon)","Jun 04","OHSAA D1 State Meet",2016
"223","218.","9","Chloe Arriaga","","4:58.77","CA","Walnut","May 27","CIF-SS Masters Meet",2016
"224","219.","9","Victoria Heiligenthal","","4:58.78","MI","Highland-Milford","May 20","MHSAA LP Regional 7-1 @ Milford",2016
"225","220.","11","Amanda Davis","","4:58.81","AZ","Desert Vista","May 04","AIA Division I State Championships",2016
"226","221.","11","Savanna Craig","","4:58.82PR","WA","Mountain View (WA)","May 28","2A, 3A, 4A State Championship Meet",2016
"227","222.","11","Kayley Delay","","4:58.83","FL","Fletcher","Mar 11","Gateway Conference Championship Day 2",2016
"228","223.","10","Lydia Goetz","","4:58.84PR","VA","Brentsville District","May 26","VHSL 3A East Regional",2016
"229","224.","11","Evelyn Mandel","","4:58.87","CA","Great Oak","May 27","CIF-SS Masters Meet",2016
"230","225.","11","Casey Kendall","","4:58.88PR","VA","Oakton","Jun 04","VHSL 6A State Championship",2016
"231","226.","12","Lindsey Blanks","","4:58.89PR","VA","Tabb","May 26","VHSL 3A East Regional",2016
"232","227.","12","Marissa Mcphillips","","4:59.00PR","RI","Narragansett","Jun 11","New England Interscholastic Outdoor Track and Field Championships",2016
"233","","10","Jesselyn Bries","","4:59.00PR","AZ","Sandra Day O'Connor","May 04","AIA Division I State Championships",2016
"234","229.","7","Anna Fenske","","4:59.02","MN","Farmington","Jun 11","MSHSL Class AA State Championships",2016
"235","230.","9","Lauren Wagner","","4:59.04","NJ","Voorhees","Jun 04","NJSIAA Group 2 State Championships",2016
"236","231.","11","Peyton Froleck","","4:59.05PR","ND","Wyndmere-Lidgerwood","May 28","NDHSAA Class B State Championships",2016
"237","232.","11","Rachel Anderson","","4:59.06PR","IN","Carmel","Jun 03","IHSAA Girls State Championships",2016
"238","233.","12","Mae Fullerton","","4:59.07","MN","Benilde St Margaret's","Apr 29","Hamline Elite Meet",2016
"239","234.","10","Randi Burr","","4:59.12","RI","Westerly","Jun 11","New England Interscholastic Outdoor Track and Field Championships",2016
"240","235.","9","Maddie Walker","","4:59.15","OH","Amelia (Closed 2017)","Jun 04","OHSAA D1 State Meet",2016
"241","236.","11","Claire Cheeseman","","4:59.19PR","TN","Brentwood Academy","Jun 02","Festival of Miles",2016
"242","237.","11","Maggie Farrell","","4:59.23","MI","Battle Creek Lakeview","Jun 04","MHSAA LP D1 State Championships",2016
