"","X1","X2","X3","X4","X5","X6","X7","X8","X9","year"
"51","50.","12","Chloe Arriaga","","4:51.39PR","CA","Walnut","May 18","CIF-SS Masters Meet",2019
"52","51.","9","Dalia Frias","","4:51.47PR","CA","Mira Costa","May 18","CIF-SS Masters Meet",2019
"53","52.","12","Lauren Freeland","","4:51.75PR","MI","Kent City","Jun 01","MHSAA LP Finals - Division 3",2019
"54","53.","12","Lauren Peterson","","4:51.78PR","MN","Rosemount","Apr 26","Hamline Elite Meet",2019
"55","54.","9","Sofia Abrego","","4:51.80PR","CA","Granada Hills","Mar 23","APU Distance Meet of Champions",2019
"56","55.","12","Sierra Atkins","","4:51.84PR","CA","Analy","May 03","NBL Championship Finals",2019
"57","56.","11","Tsion Yared","","4:52.24PR","FL","Pine Crest","Feb 08","Pine Crest Pre-Season Meet #1",2019
"58","57.","12","Maggie Liebich","","4:52.44","ID","Boise","May 18","IHSAA 4A/5A Championships",2019
"59","58.","10","Ella Nelson","","4:52.52PR","WA","Walla Walla","May 25","WIAA 2A, 3A, 4A State Championship Meet (HS)",2019
"60","59.","12","Kelli Hines","","4:52.68","CA","Mission Viejo","Mar 23","APU Distance Meet of Champions",2019
"61","60.","9","Aubrey O'Connell","","4:52.71PR","TX","Prosper","Mar 30","92nd Clyde Littlefield Texas Relays",2019
"62","61.","12","Clara Mayfield","","4:52.83PR","KS","Manhattan","May 09","Centennial League Championship",2019
"63","62.","12","Mikaela Ramirez","","4:52.91","CA","Ayala","Mar 23","APU Distance Meet of Champions",2019
"64","63.","-","Devan Wiebe","","4:53.05PR","BC","Ocean Athletics","Mar 16","Summer Nights Track and Field - March",2019
"65","64.","10","Katie Hamilton","","4:53.16PR","NJ","Westfield","Jun 01","NJSIAA Group 4 Championship",2019
"66","","12","Abi Archer","","4:53.16PR","AZ","Chaparral (AZ)","May 01","AIA Division I Championships",2019
"67","66.","9","Roisin Willis","","4:53.26PR","WI","Stevens Point","Apr 20","Distance Night in Palatine",2019
"68","67.","12","Jessica Riedman","","4:53.28","CA","La Costa Canyon","May 04","Avocado West League Finals",2019
"69","68.","10","Ella Gilson","","4:53.34PR","OH","Hawken","Jun 01","OHSAA D2 State Track & Field Championships",2019
"70","","11","Caroline McLeskey","","4:53.34PR","AZ","Highland","May 01","AIA Division I Championships",2019
"71","70.","12","Sarah Shulze","","4:53.38PR","CA","Oak Park","Apr 18","Ventura County Championships",2019
"72","71.","10","Sophie Atkinson","","4:53.42PR","TX","Katy Cinco Ranch","May 11","TX UIL 6A State Championships",2019
"73","72.","9","Grace Hartman","","4:53.43PR","OH","Oakwood","Jun 01","OHSAA D2 State Track & Field Championships",2019
"74","73.","10","Gwyneth Young","","4:53.45PR","PA","Cedar Crest","May 18","PIAA District 3 AAA Championships",2019
"75","","12","Brynne Sumner","","4:53.45","GA","Woodstock","May 11","GHSA 7A State Championships",2019
"76","75.","12","Gabby Hentemann","","4:53.48","MI","Grand Haven","May 17","MHSAA LP Region 02-1 @ Grand Haven",2019
"77","76.","12","Halena Rahmaan","","4:53.58PR","TX","Montgomery","Mar 30","92nd Clyde Littlefield Texas Relays",2019
"78","","9","Ava Parekh","","4:53.58PR","IL","Chicago (Latin)","May 31","Magis Miles",2019
"79","78.","11","Mya Dube","","4:53.59PR","NH","Kearsarge Regional","Jun 01","NHIAA Meet of Champions",2019
"80","79.","11","Alyssa Hendrix","","4:53.62","FL","Riverview","Mar 23","FSU Relays (HS)",2019
"81","80.","9","Mary Ellen Eudaly","","4:53.70PR","FL","H B Plant","Apr 27","FHSAA 4A Regional 2 & 3A regional 2",2019
"82","81.","9","Jacey Farmer","","4:53.75PR","CA","Rancho Bernardo","May 24","CIF State Championship Prelims",2019
"83","82.","11","Naomi Smith","","4:53.76PR","WA","King's","Apr 27","Shoreline Invitational (COED)",2019
"84","83.","12","Samantha Tran","","4:53.77PR","MI","FHN GR_Forest Hills Northern","Jun 01","MHSAA LP Finals - Division 1",2019
"85","84.","12","Samantha Schadler","","4:53.86PR","AZ","Rio Rico","Mar 23","79th Nike Chandler Rotary",2019
"86","85.","10","Emily Carter","","4:53.87PR","PA","Bethel Park Senior","May 25","PIAA State Championships",2019
"87","86.","12","Keely Jones","","4:53.93PR","CO","Valor Christian","Mar 23","79th Nike Chandler Rotary",2019
"88","87.","9","Kayci Martensen","","4:54.00PR","WI","Benton-Scales Mound-Shullsburg","May 10","Raider Invitational",2019
"89","88.","9","Lea Hatcher","","4:54.04PR","WV","Morgantown","May 18","WVSSAC State Championships",2019
"90","89.","11","Juliette Keller","","4:54.07","OH","Medina","May 24","OHSAA D1 Region 2",2019
"91","","12","Anastaysia Davis","","4:54.07PR","TX","Lewisville Flower Mound","Mar 30","92nd Clyde Littlefield Texas Relays",2019
"92","91.","10","Meghan Ford","","4:54.11PR","ND","Jamestown","May 04","Howard Wood Dakota Relays",2019
"93","92.","10","Siena Palicke","","4:54.20PR","CA","Yorba Linda","Apr 26","Crestview League Finals",2019
"94","93.","11","Sophia Toti","","4:54.36PR","PA","Carlisle","May 04","Stan Morgan Invitational",2019
"95","94.","12","Olivia Markezich","","4:54.40PR","WA","Bear Creek","May 18","1A and 2B District 1/2 Championships",2019
"96","95.","10","Campbell Petersen","","4:54.46PR","IL","Naperville (North)","Apr 20","Distance Night in Palatine",2019
"97","96.","12","Cassidy Haskell","","4:54.56","CA","Miramonte","May 25","CIF State Championship Finals",2019
"98","","12","Kileigh Kane","","4:54.56PR","PA","State College Area","May 03","Altoona Mt. Lion Track & Field Classic",2019
"99","98.","11","Isabelle Goldstein","","4:54.57PR","PA","Germantown Academy","May 18","PAISAA Championships",2019
"100","99.","9","Isis Diaz","","4:54.58PR","CA","Sierra Canyon","May 18","CIF-SS Masters Meet",2019
"101","","9","Brooklyn Biancamano","","4:54.58PR","MS","Long Beach","May 03","MHSAA 1A/3A/5A State Championships",2019
"102","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)",NA,2019
"103","","","Athlete","","Mark","ST","Team","Date","Meet",2019
"104","101.","10","Yasmine Mansi","","4:54.61PR","MI","Northville","Jun 01","MHSAA LP Finals - Division 1",2019
"105","102.","11","Caroline Fischer","","4:54.67PR","NH","Bishop Guertin","Jun 01","NHIAA Meet of Champions",2019
"106","103.","12","Jaybe Shufelberger","","4:54.76PR","KS","Washburn Rural","May 09","Centennial League Championship",2019
"107","104.","12","Lauren Wagner","","4:54.80PR","NJ","Voorhees","Jun 01","NJSIAA Group 2 Championship",2019
"108","105.","10","Samantha Poglitsch","","4:54.81PR","IL","Wheaton Warrenville South","Apr 20","Distance Night in Palatine",2019
"109","106.","9","Miliana Perez","","4:54.85PR","CA","Clovis North","May 18","2019 CIF Central Section Valley Championship",2019
"110","107.","11","Emma Watcke","","4:54.91PR","IL","Hinsdale (Central)","May 09","IHSA 3A Girls Naperville North Sectional",2019
"111","108.","11","Meri Dunford","","4:54.99PR","WA","Prairie","May 25","WIAA 2A, 3A, 4A State Championship Meet (HS)",2019
"112","109.","9","Allison Chmielewski","","4:55.03PR","MI","Roscommon","Jun 01","MHSAA LP Finals - Division 3",2019
"113","110.","12","Kaylie Kenne","","4:55.08PR","OH","Highland","May 24","OHSAA D1 Region 2",2019
"114","","11","Whitney Valenti","","4:55.08PR","CA","Brea Olinda","May 18","CIF-SS Masters Meet",2019
"115","112.","12","Ashlyn Hillyard","","4:55.19PR","TX","Plano","Mar 23","Flower Mound Jaguar Invitational",2019
"116","113.","10","Julia Heckey","","4:55.24PR","CA","McClatchy","Mar 30","Stanford Invitational",2019
"117","114.","10","Audrey DaDamio","","4:55.30PR","MI","Birmingham Seaholm","May 18","MHSAA LP Region 07-1 @ Farmington",2019
"118","115.","9","Jenna Hutchins","","4:55.44PR","TN","Science Hill","May 10","TSSAA D-I Section 1 Large Schools",2019
"119","116.","12","Isabel Sagar","","4:55.49PR","PA","Loyalsock Township","Apr 19","Bald Eagle HS Invitational",2019
"120","117.","10","Marianne Mihas","","4:55.52PR","IL","Chicago (Latin)","May 31","Magis Miles",2019
"121","118.","9","Lianna Surtz","","4:55.53PR","IL","Rosary","May 31","Magis Miles",2019
"122","119.","10","Emma McGill","","4:55.66PR","NJ","Voorhees","Jun 01","NJSIAA Group 2 Championship",2019
"123","120.","11","Rachel Fitt","","4:55.69PR","CA","Bishop Union","May 18","2019 CIF Central Section Valley Championship",2019
"124","121.","12","Ellie Hall","","4:55.72PR","GA","Marietta","Apr 06","Arcadia Invitational",2019
"125","122.","10","Colleen Stegmann","","4:55.75PR","TX","Frisco Reedy","Mar 23","Jesuit-Sheaner 55th Annual Relays",2019
"126","123.","11","Ashley Klingenberg","","4:55.76","FL","Lake Brantley","Mar 30","Pepsi Florida Relays",2019
"127","124.","10","Amalia Malecek","","4:55.77PR","WI","Onalaska","Jun 01","WIAA D1 State Track & Field Championships",2019
"128","125.","12","Megan Lundstrom","","4:55.79PR","ND","Davies","May 25","NDHSAA Class A State Meet",2019
"129","126.","10","Sarah Naticchia","","4:55.90PR","NJ","Haddonfield Memorial","Jun 01","NJSIAA Group 2 Championship",2019
"130","127.","11","Terra Trom","","4:55.92PR","MT","Bozeman","May 25","Montana State AA/B Track Meet",2019
"131","128.","10","Bella Longo","","4:55.94PR","CA","Mission Vista","May 18","San Diego CIF Finals",2019
"132","129.","10","Zoe Duffus","","4:55.95PR","IN","Carroll (Fort Wayne)","May 21","#4 Marion Girls IHSAA Regional",2019
"133","130.","10","Fiona Hawkins","","4:56.01PR","CA","Newbury Park","May 11","CIF-SS Division 1 Finals",2019
"134","131.","12","Laura Webb","","4:56.07PR","VA","Woodbridge","May 23","VHSL Occoquan Region Championship",2019
"135","132.","12","Tiahna Vladic","","4:56.09PR","MT","Billings Senior","May 25","Montana State AA/B Track Meet",2019
"136","133.","12","Ava Hassebrock","","4:56.13PR","VA","Tuscarora","May 16","Potomac District Championship",2019
"137","134.","11","Kendall Kramer","","4:56.15PR","AK","West Valley","May 25","ASAA Division I Championships",2019
"138","","11","Aviry Stratton","","4:56.15PR","WA","Glacier Peak","May 15","3A/4A NW District 1 Championships - Day 1",2019
"139","","12","Briseida Garcia-Meza","","4:56.15PR","CA","Gregori","Apr 30","CCAL Varsity Championships",2019
"140","137.","12","Maddie Walker","","4:56.17PR","OH","West Clermont","May 24","OHSAA D1 Region 4",2019
"141","138.","12","Sage Wagner","","4:56.22PR","WI","Ashwaubenon","Jun 01","WIAA D1 State Track & Field Championships",2019
"142","139.","11","Laura Baeyens","","4:56.24PR","NJ","Watchung Hills Reg","May 03","Ridge Twilight Meet #I Night of 1600s",2019
"143","140.","12","Emma Tate","","4:56.28PR","","Unattached","Jun 08","Midwest Meet Of Champions",2019
"144","141.","12","Alex Morris","","4:56.29PR","IL","Naperville (North)","Apr 12","Gus Scott Invitational",2019
"145","142.","12","Jessica Kain","","4:56.30PR","CA","Scotts Valley","May 24","CIF State Championship Prelims",2019
"146","143.","11","London Culbreath","","4:56.32","TX","McKinney North","Mar 08","Prosper Dan Christie Relays",2019
"147","144.","11","Joslin Blair","","4:56.35PR","CO","Eagle Valley","Mar 30","92nd Clyde Littlefield Texas Relays",2019
"148","145.","11","Addie Engel","","4:56.38PR","OH","Catholic Central (Springfield)","Jun 01","OHSAA D3 State Track & Field Championships",2019
"149","146.","9","Camryn Wennersten","","4:56.47PR","NJ","Ridgewood","Jun 01","NJSIAA Group 4 Championship",2019
"150","147.","10","Anna Fauske","","4:56.56PR","WI","Kaukauna","Jun 01","WIAA D1 State Track & Field Championships",2019
"151","148.","12","Madelynn Hill","","4:56.58PR","MO","Liberty","May 01","Kansas City Suburban RED Conference Track Meet",2019
"152","149.","12","Allison Wilson","","4:56.63PR","TX","Montgomery","Mar 07","The Woodlands Dan Green Invitational",2019
"153","150.","10","Eliza Arrington","","4:56.70PR","UT","Lone Peak","Apr 20","Davis Invitational",2019
"154","151.","11","Anna Petr","","4:56.79PR","MI","East Grand Rapids","May 10","OK Gold Conference Meet",2019
"155","152.","11","Arianna Griffiths","","4:56.82","CA","Great Oak","May 11","CIF-SS Division 1 Finals",2019
"156","153.","12","Allison VanPelt","","4:56.83PR","AK","Wasilla","Jun 01","Brian Young Invitational",2019
"157","154.","12","Leah Kralovetz","","4:56.84PR","WI","Denmark","Jun 01","WIAA D2 State Track & Field Championships",2019
"158","","11","Alyson Churchill","","4:56.84","FL","Lawton Chiles","Apr 15","FHSAA 3A District 3",2019
"159","156.","9","Julia Flynn","","4:56.86PR","MI","Traverse City Central","May 28","Traverse City Record Eagle John Lober Honor Roll",2019
"160","157.","11","Erin Reidy","","4:56.87PR","IL","Downers Grove (South)","Apr 20","Distance Night in Palatine",2019
"161","158.","10","Taylor Whitfield","","4:56.92PR","CO","Valor Christian","Mar 23","79th Nike Chandler Rotary",2019
"162","159.","12","Brooke Wallace","","4:56.93PR","WA","Glacier Peak","Apr 27","Shoreline Invitational (COED)",2019
"163","160.","9","Riley Chamberlain","","4:56.94PR","CA","Del Oro","Mar 02","15th Annual CSUS HS Track Classic",2019
"164","161.","11","Taylor Stone","","4:56.95PR","FL","Osceola Fundamental","Mar 30","Pepsi Florida Relays",2019
"165","162.","11","Emma Atkinson","","4:56.97PR","MN","Wayzata","Jun 08","MSHSL State Track & Field Championships",2019
"166","163.","10","Brooke Stromsland","","4:57.00PR","IL","Lakes Community","May 18","IHSA 3A Girls State Track & Field Championships",2019
"167","164.","9","Ella Borsheim","","4:57.01PR","WA","Bellarmine Prep","May 25","WIAA 2A, 3A, 4A State Championship Meet (HS)",2019
"168","165.","10","Presley Miles","","4:57.04PR","AL","St James","Apr 20","Beauregard Hornet Invitational",2019
"169","166.","11","Gillian Fiene","","4:57.05PR","MI","Holland Christian","Jun 01","MHSAA LP Finals - Division 2",2019
"170","167.","11","Sasha Neglia","","4:57.12","TN","Dobyns-Bennett","May 10","TSSAA D-I Section 1 Large Schools",2019
"171","","12","Luz Mercado","","4:57.12PR","CA","Eastlake","May 18","San Diego CIF Finals",2019
"172","169.","9","Cassidy Graham","","4:57.13PR","TX","Bridgeland","May 11","TX UIL 6A State Championships",2019
"173","170.","12","Angela Saidman","","4:57.16PR","CT","Immaculate","Jun 03","CIAC Combined State Open Championship",2019
"174","171.","10","Ava Earl","","4:57.23PR","AK","South Anchorage","May 25","ASAA Division I Championships",2019
"175","172.","11","Manon Stephen","","4:57.27PR","NJ","Ridge","Jun 01","NJSIAA Group 4 Championship",2019
"176","173.","11","Jordan Mathis","","4:57.33PR","TX","Austin Vandegrift","Mar 30","92nd Clyde Littlefield Texas Relays",2019
"177","174.","10","Julianne Kopec","","4:57.36PR","NJ","Red Bank Catholic","Jun 01","NJSIAA Group NPA Championships",2019
"178","175.","12","Katherine Olsen","","4:57.39PR","IL","DeKalb","May 18","IHSA 3A Girls State Track & Field Championships",2019
"179","176.","12","Jerika Lufrano","","4:57.40PR","NJ","Union Catholic Reg","Jun 08","NJSIAA State Meet Of Champions",2019
"180","177.","11","Katelyn Wasson","","4:57.41PR","IN","Zionsville","Apr 30","Hoosier Crossroads Conference",2019
"181","178.","12","Anya Hirschfeld","","4:57.42PR","WA","Ingraham","Apr 27","Shoreline Invitational (COED)",2019
"182","179.","12","Elizabeth Dalrymple","","4:57.51","MI","Clarkston","May 17","MHSAA LP Region 09-1 @ Lake Orion",2019
"183","180.","9","Madelyn Frens","","4:57.52PR","MI","GR_Christian","May 04","Red Hawk Invitational",2019
"184","181.","12","Annika Reiss","","4:57.56","WA","Bellingham","May 25","WIAA 2A, 3A, 4A State Championship Meet (HS)",2019
"185","","11","Mariah Wehrle","","4:57.56PR","IN","Indianapolis Cardinal Ritter","Jun 01","IHSAA Girls State Track & Field Championships",2019
"186","183.","11","Lydia Russell","","4:57.58PR","PA","Friends' Central","May 18","PAISAA Championships",2019
"187","184.","12","Nikhila Obbineni","","4:57.60PR","NJ","South Brunswick","Jun 04","East Brunswick Twilight Meet",2019
"188","185.","12","Kate Dickow","","4:57.62PR","PA","Warwick","May 03","Hoka One One Henderson Invitational",2019
"189","186.","11","Natalie Varela","","4:57.64","FL","Gulliver Prep","May 04","FHSAA State Track & Field Championships",2019
"190","187.","12","Laurie Murphy","","4:57.66PR","UT","Bountiful","May 04","BYU HS Invitational",2019
"191","188.","11","Rylee Pustilnik","","4:57.67PR","FL","Spanish River","Mar 23","FSU Relays (HS)",2019
"192","189.","9","Nia Lamas","","4:57.69PR","CA","Sanger","May 18","2019 CIF Central Section Valley Championship",2019
"193","190.","11","Madison Trippett","","4:57.76PR","WV","Parkersburg","Apr 06","Morgantown Invitational",2019
"194","191.","11","Kelsey Harrington","","4:57.78PR","VA","Virginia","Jun 01","VHSL 2A State Track & Field Championships",2019
"195","192.","10","Kate Sperka","","4:57.79PR","WI","Muskego","Jun 01","WIAA D1 State Track & Field Championships",2019
"196","193.","12","Jenna Strange","","4:57.85PR","KY","Tates Creek","Jun 01","KHSAA 3A State Track & Field Championships",2019
"197","194.","10","Samantha Wallenstrom","","4:57.88PR","CA","Marin Catholic","May 03","MCAL Championship - Trials & Finals",2019
"198","195.","11","Samantha Rogers","","4:57.90PR","AL","Auburn","May 04","AHSAA 7A State Championships",2019
"199","","9","Cara Joyce","","4:57.90PR","GA","Atlanta International","May 11","GHSA 1A Private State Championships",2019
"200","197.","12","Tiana Bradfield","","4:57.92PR","CO","Peak To Peak","Mar 23","79th Nike Chandler Rotary",2019
"201","198.","11","Madelynne Cadeau","","4:58.00PR","GA","South Forsyth","May 11","GHSA 7A State Championships",2019
"202","199.","11","Carlie Dorostkar","","4:58.01PR","CA","Canyon Crest Academy","May 04","Avocado West League Finals",2019
"203","200.","12","Emily Culley","","4:58.06PR","FL","Lawton Chiles","Mar 23","FSU Relays (HS)",2019
"204","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)","View Next Page 
                    (Total stats: 53,165)",NA,2019
"205","","","Athlete","","Mark","ST","Team","Date","Meet",2019
"206","201.","10","Carina Napoleon","","4:58.18PR","OH","Thomas Worthington","May 24","OHSAA D1 Region 3",2019
"207","","9","Samantha Blair","","4:58.18PR","CO","Eagle Valley","Apr 20","Kansas Relays",2019
"208","203.","11","Mary Caroline Heinen","","4:58.20","VA","Maggie L. Walker","Jun 01","VHSL 2A State Track & Field Championships",2019
"209","204.","12","Alicia Anderson","","4:58.27PR","WA","Kamiak","May 15","3A/4A NW District 1 Championships - Day 1",2019
"210","","11","Corie Smith","","4:58.27","CA","Buchanan","Mar 30","West Coast Relays",2019
"211","206.","11","Brooke Dixon","","4:58.33PR","IN","Brownsburg","Apr 30","Hoosier Crossroads Conference",2019
"212","207.","11","Fatima Giron","","4:58.39PR","IL","Round Lake","May 31","Magis Miles",2019
"213","208.","10","Molly FitzPatrick","","4:58.40PR","IL","Barrington","May 18","IHSA 3A Girls State Track & Field Championships",2019
"214","","11","Emily Bardwell","","4:58.40","OH","Brunswick Senior","May 24","OHSAA D1 Region 2",2019
"215","210.","11","Mattalyn Geddes","","4:58.44PR","ID","Twin Falls","Apr 06","Arcadia Invitational",2019
"216","211.","11","Hana Catsimanes","","4:58.46","CA","San Clemente","Apr 26","Sea View League Finals",2019
"217","","12","Reagan Underwood","","4:58.46","PA","Wilson","May 18","PIAA District 3 AAA Championships",2019
"218","213.","11","Jordan Shapiro","","4:58.47PR","FL","Miami Palmetto","Apr 27","FHSAA 4A Regional 4 & 1A Regional 4",2019
"219","214.","12","Kate Jochims","","4:58.48","WI","Muskego","Jun 01","WIAA D1 State Track & Field Championships",2019
"220","215.","12","Lizzy Harding","","4:58.49PR","CO","Battle Mountain","May 18","CHSAA State Track and Field Championship",2019
"221","216.","9","Kylie Cooper","","4:58.50PR","VA","Franklin County","Jun 01","VHSL 6A State Track & Field Championships",2019
"222","217.","10","Madison Kackley","","4:58.52PR","CA","Gregori","Apr 30","CCAL Varsity Championships",2019
"223","218.","12","McKenzie Hogue","","4:58.58","AL","Thompson","May 04","AHSAA 7A State Championships",2019
"224","219.","9","Cate Joaquin","","4:58.62PR","CA","St Francis","Mar 30","Stanford Invitational",2019
"225","220.","12","Jami Reed","","4:58.66PR","MI","FHE Ada Forest Hills Eastern","May 10","OK Gold Conference Meet",2019
"226","","12","Cassie Keyes","","4:58.66PR","NJ","Ridgewood","Jun 01","NJSIAA Group 4 Championship",2019
"227","222.","11","Jenna Zydanowicz","","4:58.68","CT","Hall","Jun 08","74th New England Interscholastic Track and Field Championships",2019
"228","223.","11","Kate Hedlund","","4:58.70PR","CT","Manchester","Jun 03","CIAC Combined State Open Championship",2019
"229","","12","Lauren Kearney","","4:58.70PR","CA","Foothill Technology","Apr 25","Tri Valley League Finals",2019
"230","225.","11","Ali Upshaw","","4:58.80PR","AZ","St Michael Indian","May 11","AIA Meet of Champions",2019
"231","226.","12","Bailey Brinkerhoff","","4:58.82PR","UT","Desert Hills","Apr 13","Dixie Invitational",2019
"232","227.","12","Anna Shults","","4:58.91PR","CO","Peak To Peak","Apr 06","Arcadia Invitational",2019
"233","","12","Ella Behrens","","4:58.91PR","IL","Whitney Young","May 18","IHSA 3A Girls State Track & Field Championships",2019
"234","229.","12","Jada Reedus","","4:58.92PR","IN","Franklin Central","Apr 30","Hoosier Crossroads Conference",2019
"235","230.","11","Carly Corsinita","","4:58.98PR","CA","Capistrano Valley","Apr 26","Sea View League Finals",2019
"236","","12","Emma Myer","","4:58.98PR","NJ","Pope John XXIII","Jun 01","NJSIAA Group NPA Championships",2019
